0	1	9	4	8	2	5	4	4	4	6	2	4	1	3	2	1	3	5	3	4	7	3	2	10	12	1	2	1	5	1	14	9	1	2	4	7	2	12	4	3	9	9	9	2	7	4	7	4	4	12	4	23	4	3	2	12	4	1	8	0	16	1	0	4	1	23	4	1	3	0	4	4	3	3	3	10	2	9	2	6	2	1	4	9	4	3	3	8	12	0	7	14	2	10	7	4	0	12	2	3	14	4	10	3	4	4	2	5	8	4	1	3	3	3	1	10	3	12	2	0	4	1	1	0	9	3	0	6	10	8	2	4	10	2	3	3	12	3	10	2	2	4	3	3	3	1	6	9	3	8	12	1	0	7	1	4	7	3	27	0	12	7	12	0	23	7	3	1	4	7	7	10	0	4	2	4	2	8	9	10	4	0	3	5	7	3	12	0	2	0	2	14	7	0	14	7	3	0	9	3	1	6	0	2	1	3	0	10	2	6	8	2	0	8	10	1	3	8	0	12	3	0	2	4	7	23	3	10	10	4	3	2	1	10	9	4	4	2	0	23	0	3	2	2	4	10	8	10	1	4	7	0	12	7	3	12
2	0	21	3	10	1	0	0	0	0	7	0	3	2	2	0	2	3	0	2	3	18	2	2	25	4	2	0	2	0	2	5	21	2	0	6	9	0	4	3	2	21	21	12	0	9	4	8	3	4	4	0	2	0	2	0	1	3	0	10	2	6	2	2	0	1	2	3	3	2	2	3	2	2	2	2	25	2	21	0	7	0	0	3	21	0	0	2	10	4	2	9	5	0	25	18	0	2	1	2	3	5	4	1	2	3	2	0	0	3	0	0	2	2	2	2	3	3	4	2	1	3	1	2	1	12	2	2	0	3	10	2	4	25	0	2	2	4	2	25	0	0	3	0	2	2	1	0	21	2	11	4	0	2	18	2	0	8	2	2	2	4	9	1	1	2	8	2	1	3	8	18	25	1	3	0	0	0	10	21	25	3	2	2	0	8	2	4	1	2	2	0	1	8	2	1	8	2	2	12	3	1	7	2	2	2	2	2	3	0	7	10	0	2	3	3	0	2	11	2	4	0	2	0	3	8	2	2	11	3	0	2	0	0	25	21	3	3	0	2	2	2	2	0	2	3	25	10	25	0	4	8	2	4	8	2	4
13	19	0	14	17	27	6	11	11	11	12	23	14	9	13	23	7	11	6	13	14	3	17	13	3	26	15	23	7	6	7	30	2	15	23	11	16	23	26	14	15	1	1	22	30	16	16	15	14	16	26	11	42	5	13	23	34	14	19	17	13	35	7	13	11	7	42	14	8	13	13	14	20	15	17	15	1	11	1	27	12	23	15	14	0	11	9	13	17	26	15	16	30	23	0	0	5	15	34	11	11	30	16	28	17	14	20	27	13	17	5	19	13	13	13	10	21	11	26	11	10	14	6	9	10	22	13	13	8	21	17	11	16	0	23	13	15	26	15	0	27	27	14	9	15	13	7	8	0	13	19	26	19	13	0	9	11	15	17	49	13	26	16	34	10	42	15	13	7	14	15	0	0	10	14	23	5	27	17	0	0	14	13	17	6	15	13	26	10	11	15	23	40	15	13	40	15	17	13	22	11	7	12	13	11	9	13	13	21	23	12	17	23	13	17	21	19	17	19	13	26	4	13	30	14	15	42	13	20	21	11	13	23	19	0	0	18	14	23	13	42	5	13	23	11	14	0	17	0	19	16	15	13	26	15	15	26
4	4	11	0	5	6	1	0	0	0	3	5	2	5	4	5	7	1	1	4	1	9	3	4	13	4	4	5	7	1	7	4	11	4	5	1	2	5	4	1	5	11	11	3	6	2	1	4	0	0	4	0	1	0	4	5	4	0	4	5	4	5	7	4	0	4	1	0	9	4	4	0	3	5	3	5	13	3	11	6	3	5	3	0	11	0	0	4	5	4	4	2	4	5	13	9	0	4	4	3	0	4	0	3	3	0	3	6	1	2	0	4	4	4	4	6	3	0	4	3	3	0	3	5	3	3	4	4	1	3	5	3	0	13	5	4	5	4	5	13	6	6	0	0	5	4	4	1	11	4	3	4	4	4	9	5	0	4	3	2	4	4	2	4	3	1	4	4	4	0	4	9	13	3	0	5	0	6	5	11	13	0	4	3	1	4	4	4	3	3	4	5	4	4	4	4	4	3	4	3	0	4	3	4	3	5	4	4	3	5	3	5	5	4	2	3	4	3	3	4	4	0	4	6	0	4	1	4	6	3	0	4	5	4	13	11	6	0	5	4	1	6	4	5	3	0	13	5	13	4	0	4	4	4	4	5	4
6	7	20	4	0	10	2	3	3	3	1	8	4	2	7	8	3	3	2	7	4	17	14	6	23	4	7	8	3	2	3	5	20	7	8	8	12	8	4	4	9	20	20	17	11	12	4	0	4	4	4	3	16	1	7	8	12	4	7	0	6	6	3	6	3	2	16	4	4	7	6	4	17	9	14	9	23	6	20	10	0	8	5	4	20	3	3	7	0	4	7	12	5	8	23	17	1	7	12	6	3	5	4	10	14	4	17	10	4	3	1	7	7	7	7	3	3	3	4	6	5	4	1	2	5	17	7	6	2	3	0	6	4	23	8	7	9	4	9	23	10	10	4	3	9	7	2	2	20	7	14	4	7	6	17	2	3	0	14	19	6	4	12	12	5	16	0	7	2	4	0	17	23	5	4	8	1	10	0	20	23	4	6	14	2	0	7	4	5	6	7	8	14	0	6	14	0	14	6	17	3	2	0	6	6	2	7	6	3	8	0	0	8	6	3	3	7	14	14	6	4	1	6	11	4	0	16	7	0	3	3	7	8	7	23	20	10	4	8	6	16	3	7	8	6	4	23	0	23	7	4	0	6	4	0	9	4
2	1	30	5	14	0	1	0	0	0	10	1	5	2	3	0	3	4	1	3	5	25	2	2	35	6	3	0	3	1	3	7	30	3	0	8	13	0	6	5	4	30	30	17	0	13	6	12	5	6	6	0	3	0	3	0	2	5	0	14	2	8	3	2	0	2	3	5	4	3	2	5	3	4	2	4	35	2	30	0	10	0	0	5	30	0	0	3	14	6	3	13	7	0	35	25	0	3	2	2	4	7	6	1	2	5	3	0	1	4	0	0	3	3	3	3	5	4	6	2	2	5	1	2	2	17	3	2	1	5	14	2	6	35	0	3	4	6	4	35	0	0	5	0	4	3	2	1	30	3	15	6	0	2	25	2	0	12	2	4	2	6	13	2	2	3	12	3	2	5	12	25	35	2	5	0	0	0	14	30	35	5	2	2	1	12	3	6	2	2	3	0	2	12	2	2	12	2	2	17	4	2	10	2	2	2	3	2	5	0	10	14	0	2	4	5	0	2	15	2	6	0	2	0	5	12	3	3	16	5	0	3	0	0	35	30	4	5	0	2	3	3	3	0	2	5	35	14	35	0	6	12	2	6	12	4	6
7	0	8	1	2	0	0	0	0	0	1	0	1	0	2	0	2	0	3	2	1	6	2	7	9	3	9	0	2	2	2	4	8	9	0	3	5	0	3	1	3	8	8	7	0	5	1	2	1	1	3	0	4	1	2	0	2	1	0	2	7	4	2	7	0	0	4	1	2	2	7	1	3	3	2	3	9	2	8	0	1	0	0	1	8	0	0	2	2	3	9	5	4	0	9	6	1	9	2	2	0	4	1	1	2	1	3	0	0	2	0	0	2	2	2	1	3	0	3	2	6	1	0	0	6	7	2	7	1	3	2	2	1	9	0	2	3	3	3	9	0	0	1	0	3	2	0	0	8	2	6	3	0	7	6	0	0	2	2	5	7	3	5	2	6	4	2	2	0	1	2	6	9	6	1	0	0	0	2	8	9	1	7	2	0	2	2	3	6	2	9	0	2	2	7	2	2	2	7	7	0	0	1	7	2	0	2	7	3	0	1	2	0	7	2	3	0	2	6	7	3	0	7	0	1	2	4	2	2	3	0	2	0	0	9	8	3	1	0	7	4	1	2	0	2	1	9	2	9	0	1	2	7	3	2	3	3
3	0	8	1	3	0	0	0	9	6	2	0	1	2	1	0	3	0	0	1	1	7	2	3	10	4	3	0	3	0	3	4	8	3	0	1	1	0	4	1	1	8	8	2	0	1	1	2	1	1	4	4	10	0	1	0	0	1	0	3	3	5	3	3	3	1	10	1	3	1	3	1	3	1	2	1	10	1	8	0	2	0	0	1	8	3	2	1	3	4	3	1	4	0	10	7	0	3	0	1	0	4	1	0	2	1	3	0	2	2	0	0	1	1	1	2	3	0	4	1	2	1	1	2	2	2	1	3	0	3	3	1	1	10	0	1	1	4	1	10	0	0	1	1	1	1	1	0	8	1	2	4	0	3	7	2	1	2	2	12	3	4	1	0	2	10	2	1	1	1	2	7	10	2	1	0	0	0	3	8	10	1	3	2	0	2	1	4	2	1	3	0	1	2	3	1	2	2	3	2	0	1	2	3	1	2	1	3	3	0	2	3	0	3	2	3	0	2	2	3	4	0	3	0	1	2	10	1	3	3	1	1	0	0	10	8	1	1	0	3	10	2	1	0	1	1	10	3	10	0	1	2	3	4	2	1	4
3	0	8	1	3	0	0	9	0	6	2	0	1	2	1	0	3	0	0	1	1	7	2	3	10	4	3	0	3	0	3	4	8	3	0	1	1	0	4	1	1	8	8	2	0	1	1	2	1	1	4	4	10	0	1	0	0	1	0	3	3	5	3	3	3	1	10	1	3	1	3	1	3	1	2	1	10	1	8	0	2	0	0	1	8	3	2	1	3	4	3	1	4	0	10	7	0	3	0	1	0	4	1	0	2	1	3	0	2	2	0	0	1	1	1	2	3	0	4	1	2	1	1	2	2	2	1	3	0	3	3	1	1	10	0	1	1	4	1	10	0	0	1	1	1	1	1	0	8	1	2	4	0	3	7	2	1	2	2	12	3	4	1	0	2	10	2	1	1	1	2	7	10	2	1	0	0	0	3	8	10	1	3	2	0	2	1	4	2	1	3	0	1	2	3	1	2	2	3	2	0	1	2	3	1	2	1	3	3	0	2	3	0	3	2	3	0	2	2	3	4	0	3	0	1	2	10	1	3	3	1	1	0	0	10	8	1	1	0	3	10	2	1	0	1	1	10	3	10	0	1	2	3	4	2	1	4
3	0	8	1	3	0	0	9	6	0	2	0	1	2	1	0	3	0	0	1	1	7	2	3	10	4	3	0	3	0	3	4	8	3	0	1	1	0	4	1	1	8	8	2	0	1	1	2	1	1	4	4	10	0	1	0	0	1	0	3	3	5	3	3	3	1	10	1	3	1	3	1	3	1	2	1	10	1	8	0	2	0	0	1	8	3	2	1	3	4	3	1	4	0	10	7	0	3	0	1	0	4	1	0	2	1	3	0	2	2	0	0	1	1	1	2	3	0	4	1	2	1	1	2	2	2	1	3	0	3	3	1	1	10	0	1	1	4	1	10	0	0	1	1	1	1	1	0	8	1	2	4	0	3	7	2	1	2	2	12	3	4	1	0	2	10	2	1	1	1	2	7	10	2	1	0	0	0	3	8	10	1	3	2	0	2	1	4	2	1	3	0	1	2	3	1	2	2	3	2	0	1	2	3	1	2	1	3	3	0	2	3	0	3	2	3	0	2	2	3	4	0	3	0	1	2	10	1	3	3	1	1	0	0	10	8	1	1	0	3	10	2	1	0	1	1	10	3	10	0	1	2	3	4	2	1	4
